CAxisLocation_0,CAxisLocation_1,CAxisLocation_2
0.92279494,-0.34624726,0.16900383
0.92279494,-0.34624726,0.16900383
0.92279494,-0.34624726,0.16900383
0.92279494,-0.34624726,0.16900383
0.92279494,-0.34624726,0.16900383
0.92279494,-0.34624726,0.16900383
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.30349919,0.71240884,0.63274163
-0.30349919,0.71240884,0.63274163
-0.30349919,0.71240884,0.63274163
-0.30349919,0.71240884,0.63274163
-0.30349919,0.71240884,0.63274163
-0.30349919,0.71240884,0.63274163
-0.30349919,0.71240884,0.63274163
-0.30349919,0.71240884,0.63274163
-0.30349919,0.71240884,0.63274163
-0.30349919,0.71240884,0.63274163
-0.30349919,0.71240884,0.63274163
0.92279494,-0.34624726,0.16900383
0.92279494,-0.34624726,0.16900383
0.92279494,-0.34624726,0.16900383
0.92279494,-0.34624726,0.16900383
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.30349919,0.71240884,0.63274163
-0.30349919,0.71240884,0.63274163
-0.30349919,0.71240884,0.63274163
-0.30349919,0.71240884,0.63274163
-0.30349919,0.71240884,0.63274163
-0.30349919,0.71240884,0.63274163
-0.30349919,0.71240884,0.63274163
-0.30349919,0.71240884,0.63274163
-0.30349919,0.71240884,0.63274163
0.92279494,-0.34624726,0.16900383
0.92279494,-0.34624726,0.16900383
0.92279494,-0.34624726,0.16900383
0.92279494,-0.34624726,0.16900383
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
-0.84835827,-0.37457308,0.37414354
