CAxisLocation_0,CAxisLocation_1,CAxisLocation_2
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.80787158,0.57856631,0.11227015
0.80787158,0.57856631,0.11227015
0.80787158,0.57856631,0.11227015
0.80787158,0.57856631,0.11227015
0.80787158,0.57856631,0.11227015
0.80787158,0.57856631,0.11227015
0.80787158,0.57856631,0.11227015
0.80787158,0.57856631,0.11227015
0.80787158,0.57856631,0.11227015
0.80787158,0.57856631,0.11227015
0.80787158,0.57856631,0.11227015
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
0.0031895638,-0.92902875,0.36999387
