CAxisLocation_0,CAxisLocation_1,CAxisLocation_2
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
-0.33462778,0.88939625,0.31144592
