CAxisLocation_0,CAxisLocation_1,CAxisLocation_2
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
-0.76801544,-0.64033592,0.01105816
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
0.99471903,0.097843669,0.030995227
