CAxisLocation_0,CAxisLocation_1,CAxisLocation_2
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
-0.45942444,0.70839483,0.53582269
