CAxisLocation_0,CAxisLocation_1,CAxisLocation_2
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
-0.78059709,0.46564022,0.41695005
